net_sharpe,gross_sharpe,mean_daily_gross_return,daily_gross_vol,mean_daily_turnover,total_costs_fraction
3.8583706101082833,5.480908520483292,0.0026926897365907457,0.00938599230267699,1.1669109031462017,0.38622223105704445
5.675514398798702,7.569714762156266,0.003117479587168745,0.007868112043376108,1.166947680139959,0.386927566139084
4.269612614442459,6.08429310144055,0.0025946656048263413,0.00814737487998062,1.182344850746554,0.39125327285452816
4.9972897099618265,6.763709633502124,0.0030086700475689594,0.008498377911603665,1.1789336328060807,0.3901145612805963
2.5633193110593635,4.290994539363529,0.0020475754673832777,0.00911650528061773,1.161517679548657,0.384567915910951
4.60182445944107,6.259790414577171,0.002871335979374915,0.008763359989387558,1.1744038295619823,0.3888899426691014
3.7293895667472206,5.4218317182643005,0.002526165869872617,0.00890148084378617,1.190800554222103,0.3939134286968346
4.799641924653393,6.569215973249527,0.002798170269623182,0.00813780033365383,1.1689716332466134,0.3869150716699251
3.165553057642731,4.999549690168433,0.0022215764983636722,0.00848939645302391,1.1933711271617673,0.39488954251557556
2.8590333276514937,4.526601900016656,0.0021609227485605304,0.009120389213674017,1.1842435487772207,0.3914990068917932
4.557920317200237,6.15210791321193,0.003050472463107091,0.009473044913953031,1.1736051893336434,0.3890161266232959
4.052133859757601,5.824534002128047,0.002617330911303235,0.008585070811000593,1.1933139695112494,0.3950319981600881
3.634104198585309,5.490822323737948,0.0024389709216345048,0.008486246919677413,1.1814997363516608,0.3913325598640577
4.568108619306068,6.237714758787675,0.002771399125544273,0.008488285854187611,1.158996010548335,0.38388792184139775
3.2301848558601516,4.939436024833724,0.0022373865398685362,0.00865386445139968,1.154371236442906,0.38207393768178133
5.435805450606965,7.170889000915683,0.0031303676790368183,0.008340052471432394,1.1796940746685765,0.39047627780350336
3.549267778867747,5.25220709539646,0.00235651745448566,0.008571863587167257,1.16618265176269,0.38631156547035883
4.075911760462246,5.788249120610633,0.0026078325295458642,0.008607537354131327,1.1728296028860679,0.3879680929032653
4.370889927682302,6.062730216604256,0.0027394027041849405,0.008632449953716873,1.1579108699410565,0.3832733316162339
4.650128256214573,6.2296963375180505,0.0029908380563207757,0.009172177541188955,1.1495991685913902,0.3812381732218805
3.5674002600266723,5.270090145318075,0.002464820986204622,0.008935395320196616,1.1986982612778168,0.396895610739797
3.0074834936715966,4.6986838379374225,0.002193601380454684,0.008919241424769584,1.1754915712623308,0.3890256716887473
3.5526955454834006,5.155592867698352,0.0025660598019841105,0.00950899439487071,1.1747592989520736,0.38848925833439096
